instance_id,seed_transpiler,optimization_level,layout_method,seed_simulator,shots,method,score,transpiled_depth,transpiled_size
maxcut_test,0,1,sabre,2,256,RandomBaseline,3.57421875,4,20
maxcut_test,0,1,sabre,3,256,RandomBaseline,3.62109375,4,20
maxcut_test,0,1,sabre,4,256,RandomBaseline,3.48046875,4,20
maxcut_test,0,1,sabre,5,256,RandomBaseline,3.3984375,4,20
maxcut_test,0,1,sabre,6,256,RandomBaseline,3.58203125,4,20
maxcut_test,0,1,sabre,7,256,RandomBaseline,3.5546875,4,20
maxcut_test,0,1,sabre,8,256,RandomBaseline,3.49609375,4,20
maxcut_test,0,1,sabre,9,256,RandomBaseline,3.4296875,4,20
maxcut_test,0,1,sabre,10,256,RandomBaseline,3.55078125,4,20
maxcut_test,0,1,sabre,11,256,RandomBaseline,3.41015625,4,20
maxcut_test,0,1,sabre,12,256,RandomBaseline,3.43359375,4,20
maxcut_test,0,1,sabre,13,256,RandomBaseline,3.51953125,4,20
maxcut_test,0,1,sabre,14,256,RandomBaseline,3.33203125,4,20
maxcut_test,0,1,sabre,15,256,RandomBaseline,3.5859375,4,20
maxcut_test,0,1,sabre,16,256,RandomBaseline,3.47265625,4,20
maxcut_test,0,1,sabre,17,256,RandomBaseline,3.62109375,4,20
maxcut_test,0,1,sabre,18,256,RandomBaseline,3.25,4,20
maxcut_test,0,1,sabre,19,256,RandomBaseline,3.43359375,4,20
maxcut_test,0,1,sabre,0,1024,RandomBaseline,3.4912109375,4,20
maxcut_test,0,1,sabre,1,1024,RandomBaseline,3.5029296875,4,20
maxcut_test,0,1,sabre,2,1024,RandomBaseline,3.5439453125,4,20
maxcut_test,0,1,sabre,3,1024,RandomBaseline,3.5078125,4,20
maxcut_test,0,1,sabre,4,1024,RandomBaseline,3.4951171875,4,20
maxcut_test,0,1,sabre,5,1024,RandomBaseline,3.4541015625,4,20
maxcut_test,0,1,sabre,6,1024,RandomBaseline,3.564453125,4,20
maxcut_test,0,1,sabre,7,1024,RandomBaseline,3.5302734375,4,20
maxcut_test,0,1,sabre,8,1024,RandomBaseline,3.5712890625,4,20
maxcut_test,0,1,sabre,9,1024,RandomBaseline,3.494140625,4,20
maxcut_test,0,1,sabre,10,1024,RandomBaseline,3.4970703125,4,20
maxcut_test,0,1,sabre,11,1024,RandomBaseline,3.5263671875,4,20
maxcut_test,0,1,sabre,12,1024,RandomBaseline,3.3994140625,4,20
maxcut_test,0,1,sabre,13,1024,RandomBaseline,3.50390625,4,20
maxcut_test,0,1,sabre,14,1024,RandomBaseline,3.46484375,4,20
maxcut_test,0,1,sabre,15,1024,RandomBaseline,3.5458984375,4,20
maxcut_test,0,1,sabre,16,1024,RandomBaseline,3.5166015625,4,20
maxcut_test,0,1,sabre,17,1024,RandomBaseline,3.5791015625,4,20
maxcut_test,0,1,sabre,18,1024,RandomBaseline,3.42578125,4,20
maxcut_test,0,1,sabre,19,1024,RandomBaseline,3.455078125,4,20
